la chapelle du noyer	28200
la chapelle en juger	50570
la chapelle en lafaye	42380
la chapelle en serval	60520
la chapelle en valgaudemar	05800
la chapelle en vercors	26420
la chapelle en vexin	95420
la chapelle encherie	41290
la chapelle engerbold	14770
la chapelle erbree	35500
la chapelle faucher	24530
la chapelle felcourt	51800
la chapelle forainvilliers	28500
la chapelle fortin	28340
la chapelle gaceline	56200
la chapelle gaudin	79300
la chapelle gaugain	72310
la chapelle gauthier	27270
la chapelle gauthier	77720
la chapelle geneste	43160
la chapelle glain	44670
la chapelle gonaguet	24350
la chapelle gresignac	24320
la chapelle hareng	27230
la chapelle haute grue	14140
la chapelle hermier	85220
la chapelle heulin	44330
la chapelle hugon	18150
la chapelle hullin	49860
la chapelle huon	72310
la chapelle iger	77540
la chapelle janson	35133
la chapelle la reine	77760
la chapelle largeau	79700
la chapelle lasson	51260
la chapelle launay	44260
la chapelle laurent	15500
la chapelle les luxeuil	70300
la chapelle marcousse	63420
la chapelle montabourlet	24320
la chapelle montbrandeix	87440
la chapelle monthodon	02330
la chapelle montligeon	61400
la chapelle montlinard	18140
la chapelle montmartin	41320
la chapelle montmoreau	24300
la chapelle montreuil	86470
la chapelle mouliere	86210
la chapelle moutils	77320
la chapelle naude	71500
la chapelle neuve	22160
la chapelle neuve	56500
la chapelle onzerain	45310
la chapelle orthemale	36500
la chapelle palluau	85670
la chapelle pechaud	24250
la chapelle pouilloux	79190
la chapelle pres sees	61500
la chapelle rablais	77370
la chapelle rainsouin	53150
la chapelle rambaud	74800
la chapelle reanville	27950
la chapelle rousselin	49120
la chapelle souef	61130
la chapelle sous brancion	71700
la chapelle sous dun	71800
la chapelle sous orbais	51270
la chapelle sous poix	80290
la chapelle sous uchon	71190
la chapelle st andre	58210
la chapelle st aubert	35140
la chapelle st aubin	72650
la chapelle st blaise	37190
la chapelle st etienne	79240
la chapelle st florent	49410
la chapelle st fray	72240
la chapelle st geraud	19430
la chapelle st jean	24390
la chapelle st laud	49140
la chapelle st laurent	79430
la chapelle st laurian	36150
la chapelle st luc	10600
la chapelle st martial	23250
la chapelle st martin	73170
la chapelle st martin en p	41500
la chapelle st maurice	74410
la chapelle st mesmin	45380
la chapelle st ouen	76780
la chapelle st quillain	70700
la chapelle st remy	72160
la chapelle st sauveur	44370
la chapelle st sauveur	71310
la chapelle st sepulcre	45210
la chapelle st sulpice	77160
la chapelle st ursin	18570
la chapelle sur aveyron	45230
la chapelle sur chezy	02570
la chapelle sur coise	69590
la chapelle sur crecy	77580
la chapelle sur dun	76740
la chapelle sur erdre	44240
la chapelle sur furieuse	39110
la chapelle sur loire	37140
la chapelle sur oreuse	89260
la chapelle sur oudon	49500
la chapelle sur usson	63580
la chapelle taillefert	23000
la chapelle thecle	71470
la chapelle themer	85210
la chapelle thireuil	79160
la chapelle thouarault	35590
la chapelle uree	50370
la chapelle vaupelteigne	89800
la chapelle vendomoise	41330
la chapelle vicomtesse	41270
la chapelle viel	61270
la chapelle villars	42410
la chapelle yvon	14290
la chapelotte	18250
la charce	26470
la charite sur loire	58400
la charme	39230
la charmee	71100
la charriere	79360
la chartre sur le loir	72340
la chassagne	39230
la chataigneraie	85120
la chatelaine	39600
la chatre	36400
la chatre langlin	36170
la chaudiere	26340
la chaulme	63660
la chaume	21520
la chaumusse	39150
la chaussade	23200
la chaussaire	49600
la chaussee	76590
la chaussee	86330
la chaussee d'ivry	28260
la chaussee st victor	41260
la chaussee sur marne	51240
la chaussee tirancourt	80310
la chaux	25650
la chaux	61600
la chaux	71310
la chaux en bresse	39230
la chavanne	73800
la chavatte	80700
la chaze de peyre	48130
la chenalotte	25500
la cheppe	51600
la chevalerie	17480
la chevallerais	44810
la chevillotte	25620
la chevrerie	16240
la chevroliere	44118
la cheze	22210
la chomette	43230
la ciotat	13600
la claquette	67570
la clarte	22700
la claye	85320
la clayette	71800
la clisse	17600
la clotte	17360
la clusaz	74220
la cluse	01460
la cluse	05250
la cluse et mijoux	25300
la cochere	61310
la collancelle	58800
la colle sur loup	06480
la colombe	41160
la colombe	50800
la combe	69400
la combe de lancey	38190
la combelle	63570
la comelle	71990
la compote	73630
la comte	62150
la condamine chatelard	04530
la copechagniere	85260
la coquille	24450
la corbiere	70300
la cornuaille	49440
la cote	70200
la cote d'aime	73210
la cote d'arbroz	74110
la cote en couzan	42111
la cote st andre	38260
la cotentin planguenoual	22400
la cotiniere	17310
la couarde	79800
la couarde sur mer	17670
la coucourde	26740
la coudre	79150
la coulonche	61220
la cour marigny	45260
la courbe	61150
la courneuve	93120
la couronne	16400
la couronne carro	13500
la courtete	11240
la courtine	23100
la couture	62136
la couture	85320
la couture boussey	27750
la couvertoirade	12230
la couyere	35320
la crau	83260
la creche	79260
la cresse	12640
la cressonniere	14290
la creuse	70240
la crique	76850
la croisille	27190
la croisille sur briance	87130
la croix aux bois	08400
la croix aux mines	88520
la croix avranchin	50240
la croix blanche	47340
la croix blanche sologny	71960
la croix comtesse	17330
la croix de la rochette	73110
la croix du perche	28480
la croix en brie	77370
la croix en champagne	51600
la croix en touraine	37150
la croix hellean	56120
la croix st leufroy	27490
la croix sur gartempe	87210
la croix sur ourcq	02210
la croix sur roudoule	06260
la croix valmer	83420
la croixille	53380
la cropte	53170
la croupte	14140
la crouzille	63700
la cula	42800
la cure	39220
la dagueniere	49800
la demie	70000
la destrousse	13112
la digne d'amont	11300
la digne d'aval	11300
la dominelais	35390
la doree	53190
la dornac	24120
la douze	24330
la doye	39400
la fage montivernoux	48310
la fage st julien	48200
la fajolle	11140
la falaise	78410
la faloise	80250
la fare en champsaur	05500
la fare les oliviers	13580
la farlede	83210
la faurie	05140
la faute sur mer	85460
la faviere	39250
la faye	16700
la feclaz	73230
la fere	02800
la feree	08290
la fermete	58160
la ferriËre	22210
la ferriËre	37110
la ferriËre	38580
la ferriËre	85280
la ferriËre airoux	86160
la ferriËre au doyen	14350
la ferriËre au doyen	61380
la ferriËre aux etangs	61450
la ferriËre bechet	61500
la ferriËre bochard	61420
la ferriËre de flee	49500
la ferriËre duval	14770
la ferriËre en parthenay	79390
la ferriËre harang	14350
la ferriËre sur risle	27760
la fertÈ	39600
la fertÈ alais	91590
la fertÈ beauharnais	41210
la fertÈ bernard	72400
la fertÈ chevresis	02270
la fertÈ frenel	61550
la fertÈ gaucher	77320
la fertÈ hauterive	03340
la fertÈ imbault	41300
la fertÈ loupiere	89110
la fertÈ macÈ	61600
la fertÈ milon	02460
la fertÈ sous jouarre	77260
la fertÈ st aubin	45240
la fertÈ st cyr	41220
la fertÈ st samson	76440
la fertÈ sur chiers	08370
la fertÈ vidame	28340
la fertÈ villeneuil	28220
la feuillade	19600
la feuillÈe	29690
la feuillie	50190
la feuillie	76220
la flachere	38530
la flachere	69440
la flamengrie	02260
la flamengrie	59570
la fleche	72200
la flocelliere	85700
la flotte	17630
la folie	14710
la folletiere	76190
la folletiere abenon	14290
la fontaine st martin	36260
la fontaine st martin	72330
la fontelaye	76890
la fontenelle	35560
la fontenelle	41270
la fontonne	06600
la force	11270
la force	24130
la forclaz	74200
la forest landerneau	29800
la forestiËre	51120
la forÍt auvray	61210
la forÍt de tesse	16240
la forÍt du parc	27220
la forÍt du temple	23360
la forÍt fouesnant	29940
la forÍt le roi	91410
la forÍt ste croix	91150
la forÍt sur sevre	79380
la forge	88530
la forge de thunimont	88240
la forie	63600
la forteresse	38590
la fosse corduan	10100
la fosse de tigne	49540
la fouillade	12270
la fouillouse	42480
la fouillouse	69640
la foux d'allos	04260
la foye monjault	79360
la framboisiËre	28250
la francheville	08000
la franqui	11370
la frasnÈe	39130
la frasse	74300
la frediere	17770
la freissinouse	05000
la frenaye	76170
la fresnaie fayel	61230
la fresnais	35111
la fresnaye au sauvage	61210
la fresnaye sur chedouet	72600
la frette	38260
la frette	71440
la frette sur seine	95530
la gacilly	56200
la gaconniere	17480
la gaillarde	76740
la garde	04120
la garde	38520
la garde	48200
la garde	83130
la garde adhemar	26700
la garde freinet	83680
la garenne colombes	92250
la garnache	85710
la gaubretiere	85130
la gaudaine	28400
la gaude	06610
la gauffre	25300
la gavotte	13170
la genete	71290
la genetouze	17360
la genetouze	85190
la genevraie	61240
la genevraye	77690
la genevroye	52320
la geneytouse	87400
la giettaz	73590
la gimond	42140
la giraudiere	69690
la glacerie	50470
la godefroy	50300
la godivelle	63850
la gohanniere	50300
la gonfriere	61550
la gonterie boulouneix	24310
la gorgue	59253
la gouesniere	35350
la goulafriere	27390
la goutelle	63230
la grand combe	30110
la grand croix	42320
la grande fosse	88490
la grande motte	34280
la grande paroisse	77130
la grande resie	70140
la grande vallÈe	18350
la grande verriËre	71990
la grandville	08700
la grange	25380
la grave	05320
la grave de peille	06440
la gravelle	53410
la graverie	14350
la gree st laurent	56120
la gresle	42460
la greve sur mignon	17170
la grigonnais	44170
la grimaudiere	86330
la gripperie st symphorien	17620
la groise	59360
la groutte	18200
la gruerie	08380
la guerche	37350
la guerche de bretagne	35130
la guerche sur l'aubois	18150
la gueriniere	85680
la gueroulde	27160
la guiche	71220
la guierche	72380
la guillermie	03250
la guyonniere	85600
la haie fouassiere	44690
la haie traversaine	53300
la hallotiere	76780
la hardoye	08220
la harengere	27370
la harmoye	22320
la haute beaume	05140
la haute chapelle	61700
la haute maison	77580
la hauteville	78113
la haye	76780
la haye	88240
la haye aubree	27350
la haye bellefond	50410
la haye d'ectot	50270
la haye de calleville	27800
la haye de routot	27350
la haye du puits	50250
la haye du theil	27370
la haye le comte	27400
la haye malherbe	27400
la haye pesnel	50320
la haye st sylvestre	27330
la herelle	60120
la herie	02500
la herliere	62158
la heuniere	27950
la hisse st samson	22100
la hoguette	14700
la horgne	08430
la houblonniere	14340
la houssaye	27410
la houssaye beranger	76690
la houssaye en brie	77610
la houssiere	88430
la houssoye	60390
la hutte	72130
la jaille yvon	49220
la jard	17460
la jarne	17220
la jarrie	17220
la jarrie audouin	17330
la jaudonniere	85110
la javie	04390
la jemaye	24410
la jonchere	85540
la jonchere st maurice	87340
la joux	39300
la jubaudiere	49510
la jumelliere	49120
la laigne	17170
la lande	27210
la lande chasles	49150
la lande d'airou	50800
la lande de fronsac	33240
la lande de goult	61320
la lande de louge	61210
la lande de pomerol	33500
la lande patry	61100
la lande st leger	27210
la lande st simeon	61100
la lande sur drome	14240
la lande sur eure	61290
la lande vaumont	14500
la landec	22980
la lanterne et les armonts	70270
la latette	39250
la laupie	26740
la lechere	01120
la lechere	73260
la levade	30110
la limouziniËre	44310
la limouziniËre	85310
la liviniere	34210
la llagonne	66210
la loge	62140
la loge aux chevres	10140
la loge pomblin	10210
la londe	76500
la londe les maures	83250
la longeville	25650
la longine	70310
la longueville	59570
la loubiere	12740
la loupe	28240
la louptiere thenard	10400
la louviere lauragais	11410
la loye	39380
la loyere	71530
la lucerne d'outremer	50320
la luzerne	50680
la machine	58260
la madelaine sous montreui	62170
la madeleine	27000
la madeleine	44350
la madeleine	54410
la madeleine	59110
la madeleine bouvet	61110
la madeleine de nonancourt	27320
la madeleine sur loing	77570
la madeleine villefrouin	41370
la madrague	83270
la magdelaine sur tarn	31340
la magdeleine	16240
la mailleraye sur seine	76940
la maine	76150
la maison dieu	58190
la malachere	70190
la maladrerie	78300
la maladrerie	78650
la malene	48210
la malhoure	22640
la malmaison	02190
la manceliere	28270
la mancelliere	50540
la mancelliere sur vire	50860
la marche	58400
la marne	44270
la marolle en sologne	41210
la marre	39210
la martinerie terre	36630
la martre	83840
la martyre	29800
la maxe	57140
la mayrand	63420
la meauffe	50880
la meaugon	22440
la mede	13220
la meignanne	49220
la meilleraie tillay	85700
la meilleraye de bretagne	44520
la membrolle sur choisille	37390
la membrolle sur longuenee	49220
la menitre	49250
la merlatiere	85140
la mesniere	61560
la meurdraquiere	50510
la meyze	87800
la meziere	35520
la milesse	72650
la mole	83310
la moncelle	08140
la mongie	65200
la monnerie le montel	63650
la monselie	15240
la montagne	44620
la montagne	70310
la morte	38350
la mothe	12800
la mothe achard	85150
la mothe st heray	79800
la motte	22600
la motte	83920
la motte chalancon	26470
la motte d'aigues	84240
la motte d'aveillans	38770
la motte de galaure	26240
la motte du caire	04250
la motte en bauges	73340
la motte en champsaur	05500
la motte fanjas	26190
la motte feuilly	36160
la motte fouquet	61600
la motte servolex	73290
la motte st jean	71160
la motte st martin	38770
la motte ternant	21210
la motte tilly	10400
la mouche	50320
la mouille	39400
la moutade	63200
la moutonne	83260
la mulatiËre	69350
la muraz	74560
la mure	38350
la mure	69590
la mure argens	04170
la murette	38140
la napoule	06210
la neuve grange	27150
la neuve lyre	27330
la neuvelle les lure	70200
la neuvelle les scey	70360
la neuveville devant lepan	88600
la neuveville sous chateno	88170
la neuveville sous montfor	88800
la neuville	59239
la neuville a maire	08450
la neuville au pont	51800
la neuville aux bois	51330
la neuville aux joutes	08380
la neuville aux larris	51480
la neuville bosmont	02250
la neuville chant d'oisel	76520
la neuville d'aumont	60790
la neuville du bosc	27890
la neuville en beine	02300
la neuville en hez	60510
la neuville en tourne a fu	08310
la neuville garnier	60390
la neuville housset	02250
la neuville les bray	80340
la neuville les dorengt	02450
la neuville les wasigny	08270
la neuville sire bernard	80110
la neuville st pierre	60480
la neuville sur essonne	45390
la neuville sur oudeuil	60690
la neuville sur ressons	60490
la neuville vault	60112
la neuvillette	51100
la nocle maulaix	58250
la noe blanche	35470
la noe poulain	27560
la norville	91290
la nouaille	23500
la nouaye	35137
la noue	51310
la pacaudiere	42310
la paillasse	26800
la pallice	17000
la pallu	53140
la palud sur verdon	04120
la panouse	13008
la panouse	48600
la paquelais	44360
la patte d'oie	95220
la pellerine	49490
la pellerine	53220
la penne	06260
la penne sur huveaune	13821
la penne sur l'ouveze	26170
la perche	18200
la pernelle	50630
la perouille	36350
la perrena	39150
la perriere	61360
la perriere	73600
la peruse	16270
la perusse	04380
la pesse	39370
la petite boissiËre	79700
la petite commune	08800
la petite fosse	88490
la petite marche	03420
la petite pierre	67290
la petite raon	88210
la petite verriËre	71400
la peyrade	34110
la peyratte	79200
la piarre	05700
la pierre	38570
la pisseure	70800
la plagne	73210
la plaine	49360
la plaine depot du landy	93210
la plaine st denis	93210
la plaine sur mer	44770
la planche	44140
la planee	25160
la pointe de contes	06390
la poiteviniere	49510
la pomarede	11400
la pomme	13720
la pommeraie sur sevre	85700
la pommeraye	14690
la pommeraye	49620
la pomponnette	77400
la porcherie	87380
la porta	20237
la possonniËre	49170
la postolle	89260
la poterie	22400
la poterie au perche	61190
la poterie cap d'antifer	76280
la poterie mathieu	27560
la poueze	49370
la pouge	23250
la praz	73500
la prenessaye	22210
la preste	66230
la pretiere	25250
la previere	49420
la primaube	12450
la proiseliere et langle	70310
la puisaye	28250
la puye	86260
la pyle	27370
la quarte	70120
la queue en brie	94510
la queue lez yvelines	78940
la quinte	72550
la rabateliere	85250
la racineuse	71310
la ravoire	73490
la recousse	62890
la redonne	13820
la regrippiere	44330
la remaudiere	44430
la remuee	76430
la renaissance	17620
la renaudie	63930
la renaudiere	49450
la reole	33190
la reorthe	85210
la repara	26400
la resie st martin	70140
la rÈunion	47700
la revetizon	79360
la ricamarie	42150
la richardais	35780
la riche	37520
la riviËre	33126
la riviËre	38210
la riviËre de corps	10440
la riviËre de mansac	19600
la riviËre drugeon	25560
la riviËre enverse	74440
la riviËre st sauveur	14600
la rixouse	39200
la robine sur galabre	04000
la roche	69620
la roche	69640
la roche bernard	56130
la roche blanche	44522
la roche blanche	63670
la roche canillac	19320
la roche chalais	24490
la roche clermault	37500
la roche de glun	26600
la roche de rame	05310
la roche derrien	22450
la roche des arnauds	05400
la roche en brenil	21530
la roche guyon	95780
la roche l'abeille	87800
la roche mabile	61420
la roche maurice	29800
la roche morey	70120
la roche noire	63800
la roche posay	86270
la roche rigault	86200
la roche sur foron	74800
la roche sur grane	26400
la roche sur le buis	26170
la roche sur yon	85000
la roche vanneau	21150
la roche vineuse	71960
la rochebeaucourt et argen	24340
la rochefoucauld	16110
la rochegiron	04150
la rochelle	17000
la rochelle	70120
la rochelle normande	50530
la rochenard	79270
la rochepot	21340
la rochette	05000
la rochette	06260
la rochette	07310
la rochette	16110
la rochette	23200
la rochette	73110
la rochette	77000
la rochette du buis	26170
la rochette sur crest	26400
la rocque	14410
la rodiere	69700
la roe	53350
la romagne	08220
la romagne	49740
la romieu	32480
la ronde	17170
la ronde	79380
la ronde haye	50490
la roque alric	84190
la roque baignard	14340
la roque d'antheron	13640
la roque esclapon	83840
la roque gageac	24250
la roque ste marguerite	12100
la roque sur ceze	30200
la roque sur pernes	84210
la roquebrussanne	83136
la roquette	27700
la roquette sur siagne	06550
la roquette sur var	06670
la roquille	33220
la rosiere	70310
la rosiere de montvalezan	73700
la rothiere	10500
la rouaudiere	53390
la rouge	61260
la rougiËre	13240
la rouquette	12200
la roussiere	27270
la rouviere	30190
la rouxiere	44370
la rue st pierre	60510
la rue st pierre	76690
la sabotterie	08130
la salette fallavaux	38970
la salle	71260
la salle	88470
la salle de vihiers	49310
la salle en beaumont	38350
la salle et chapelle aubry	49110
la salle les alpes	05240
la salle prunet	48400
la salvetat belmontet	82230
la salvetat lauragais	31460
la salvetat peyralËs	12440
la salvetat st gilles	31880
la salvetat sur agout	34330
la saucelle	28250
la saulce	05110
la saulsotte	10400
la sauniere	23000
la saussaye	27370
la sauvagËre	61600
la sauve	33670
la sauvetat	32500
la sauvetat	43340
la sauvetat	63730
la sauvetat de saveres	47270
la sauvetat du dropt	47800
la sauvetat sur lede	47150
la sauziere st jean	81630
la seauve sur semene	43140
la segalassiere	15290
la seguiniere	49280
la selle craonnaise	53800
la selle en cogles	35460
la selle en hermoy	45210
la selle en luitre	35133
la selle guerchaise	35130
la selle la forge	61100
la selle sur le bied	45210
la selve	02150
la selve	12170
la sentinelle	59174
la seoube	65710
la serpent	11190
la serre	12380
la serre bussiere vieille	23190
la seyne sur mer	83500
la sicaudais	44320
la sommette	25510
la sone	38840
la souche	07380
la source	45100
la source cheques	45900
la souterraine	23300
la suze sur sarthe	72210
la table	73110
la tache	16260
la tagniere	71190
la taillee	85450
la talaudiere	42350
la tardiere	85120
la terrasse	38660
la terrasse sur dorlay	42740
la terrisse	12210
la tessouale	49280
la teste	33260
la thieuloye	62130
la thuile	73190
la tieule	48500
la tombe	77130
la touche	26160
la tour	06710
la tour	74250
la tour blanche	24320
la tour d'aigues	84240
la tour d'auvergne	63680
la tour de salvagny	69890
la tour de scay	25640
la tour du crieu	09100
la tour du meix	39270
la tour du pin	38110
la tour en jarez	42580
la tour st gelin	37120
la tour sur orb	34260
la tourette	19200
la tourette	42380
la tourette cabardes	11380
la tourlandry	49120
la toussuire	73300
la tranche sur mer	85360
la trancliere	01160
la tremblade	17390
la tretoire	77510
la tricherie	86490
la trimouille	86290
la trinitat	15110
la trinitÈ	06340
la trinitÈ	27930
la trinitÈ	50800
la trinitÈ	73110
la trinitÈ de reville	27270
la trinitÈ de thouberville	27310
la trinitÈ des laitiers	61230
la trinitÈ du mont	76170
la trinitÈ porhoet	56710
la trinitÈ sur mer	56470
la trinitÈ surzur	56190
la tronche	38700
la trouche	88110
la truchere	71290
la tuiliere	42830
la turballe	44420
la turbie	06320
la vacheresse et la rouill	88140
la vacherie	26190
la vacherie	27400
la vacquerie	14240
la vacquerie et st martin	34520
la vaivre	70320
la valbonne	01360
la valentine	13011
la valette	38350
la valette du var	83160
la valla	42111
la valla en gier	42131
la vallÈe	17250
la vallÈe au blÈ	02140
la vallÈe mul‚tre	02110
la vallote	10150
la vancelle	67730
la varenne	49270
la varenne st hilaire	94210
la vaupaliere	76150
la vendelee	50200
la vendue mignot	10800
la ventrouze	61190
la verdiere	83560
la vergenne	70200
la vergne	17400
la vernarede	30530
la vernaz	74200
la vernelle	36600
la vernotte	70130
la verpilliere	38290
la verrie	85130
la verriere	78320
la versanne	42220
la vespiere	14290
la veuve	51520
la veze	25660
la vicogne	80260
la vicomte sur rance	22690
la vieille loye	39380
la vieille lyre	27330
la vieux rue	76160
la ville	69470
la ville aux bois	10500
la ville aux bois les dizy	02340
la ville aux bois les pont	02160
la ville aux clercs	41160
la ville aux dames	37700
la ville aux nonains	28250
la ville dieu du temple	82290
la ville du bois	91620
la ville es nonais	35430
la ville louais	22590
la ville sous orbais	51270
la villedieu	17470
la villedieu	23340
la villedieu	48700
la villedieu du clain	86340
la villedieu en fontenette	70160
la villeneuve	23260
la villeneuve	71270
la villeneuve au chatelot	10400
la villeneuve au chene	10140
la villeneuve bellenoye et	70240
la villeneuve en chevrie	78270
la villeneuve les charlevi	51120
la villeneuve les convers	21450
la villeneuve sous thury	60890
la villeneuve sur vingeann	21610
la villetelle	23260
la villette	14570
la villotte	89130
la vineuse	71250
la voivre	70310
la voivre	88470
la voulte sur rhone	07800
la vraie croix	56250
la walck	67350
la wantzenau	67610
laa mondrans	64300
laas	32170
laas	45300
laas	64390
labalme	01450
labarde	33460
labaroche	68910
labarrere	32250
labarthe	32260
labarthe	82220
labarthe bleys	81170
labarthe inard	31800
labarthe riviere	31800
labarthe sur leze	31860
labarthete	32400
labassere	65200
labastide	65130
labastide beauvoir	31450
labastide castel amouroux	47250
labastide cezeracq	64170
labastide chalosse	40700
labastide clairence	64240
labastide clermont	31370
labastide d'anjou	11320
labastide d'armagnac	40240
labastide de juvinas	07600
labastide de levis	81150
labastide de penne	82240
labastide de virac	07150
labastide denat	81120
labastide du haut mont	46210
labastide du temple	82100
labastide du vert	46150
labastide en val	11220
labastide esparbairenque	11380
labastide gabausse	81400
labastide marnhac	46090
labastide monrejeau	64170
labastide murat	46240
labastide paumes	31230
labastide rouairoux	81270
labastide saves	32130
labastide st georges	81500
labastide st pierre	82370
labastide st sernin	31620
labastide villefranche	64270
labastidette	31600
labathude	46120
labatie d'andaure	07570
labatmale	64530
labatut	09700
labatut	40300
labatut	64460
labatut riviere	65700
labbeville	95690
labeaume	07120
labecede lauragais	11400
labege	31670
labegude	07200
labejan	32300
labenne	40530
laberaudie	46000
labergement du navois	25270
labergement foigney	21110
labergement les auxonne	21130
labergement les seurre	21820
labergement ste marie	25160
laberliere	60310
labescau	33690
labesserette	15120
labessette	63690
labessiere candeil	81300
labets biscay	64120
labeuville	55160
labeuvriere	62122
labeyrie	64300
lablachere	07230
laboissiËre en santerre	80500
laboissiËre en thelle	60570
laboissiËre st martin	80430
laborde	65130
laborel	26560
labosse	60590
labouheyre	40210
laboulbene	81100
laboule	07110
labouquerie	24440
labourgade	82100
labourse	62113
laboutarie	81120
labretonie	47350
labrihe	32120
labrit	40420
labroquere	31510
labrosse	45330
labrousse	15130
labroye	62140
labruguiere	81290
labruyere	21250
labruyere	60140
labruyere dorsa	31190
labry	54800
labuissiËre	62700
laburgade	46230
lac de tignes	73320
lac des rouges truites	39150
lacabarede	81240
lacadee	64300
lacajunte	40320
lacalm	12210
lacam d'ourcet	46190
lacanau	33680
lacanau ocean	33680
lacanche	21230
lacapelle barres	15230
lacapelle biron	47150
lacapelle cabanac	46700
lacapelle del fraisse	15120
lacapelle livron	82160
lacapelle marival	46120
lacapelle pinet	81340
lacapelle segalar	81170
lacapelle viescamp	15150
lacarre	64220
lacarry arhan charritte de	64470
lacassagne	65140
lacaugne	31390
lacaune	81230
lacaussade	47150
lacave	09160
lacave	46200
lacaze	81330
lacelle	19170
lacenas	69640
lacÈpËde	47360
lachaise	16300
lachalade	55120
lachambre	57730
lachamp	48100
lachamp raphael	07530
lachapelle	47350
lachapelle	54120
lachapelle	82120
lachapelle aux pots	60650
lachapelle auzac	46200
lachapelle en blaisy	52330
lachapelle graillouse	07470
lachapelle sous aubenas	07200
lachapelle sous chaneac	07310
lachapelle sous chaux	90300
lachapelle sous gerberoy	60380
lachapelle sous rougemont	90360
lachapelle st pierre	60730
lachassagne	69480
lachau	26560
lachaussÈe	55210
lachaussÈe du bois d'Ècu	60480
lachaux	63290
lachelle	60190
lachy	51120
lacollonge	90150
lacombe	11310
lacommande	64360
lacoste	34800
lacoste	84480
lacougotte cadoul	81500
lacour	82190
lacour d'arcenay	21210
lacourt	09200
lacourt st pierre	82290
lacq	64170
lacquy	40120
lacrabe	40700
lacres	62830
lacroisille	81470
lacroix barrez	12600
lacroix falgarde	31120
lacroix st ouen	60610
lacroix sur meuse	55300
lacropte	24380
lacrost	71700
lacrouzette	81210
lacs	36400
ladapeyre	23270
ladaux	33760
ladern sur lauquet	11250
ladeveze riviere	32230
ladeveze ville	32230
ladignac le long	87500
ladignac sur rondelles	19150
ladinhac	15120
ladirat	46400
ladiville	16120
ladoix serrigny	21550
ladon	45270
lados	33124
ladoye sur seille	39210
laduz	89110
lafage	11420
lafage sur sombre	19320
lafare	84190
lafarre	07520
lafarre	43490
lafat	23800
lafauche	52700
lafeline	03500
laferte sur amance	52500
laferte sur aube	52120
lafeuillade en vezie	15130
laffaux	02880
laffite toupiere	31360
laffrey	38220
lafigere	07140
lafitole	65700
lafitte	82100
lafitte sur lot	47320
lafitte vigordane	31390
lafosse	33710
lafox	47240
lafrancaise	82130
lafraye	60510
lafresguimont st martin	80430
lafrimbolle	57560
lagamas	34150
lagarde	09500
lagarde	31290
lagarde	57810
lagarde	65320
lagarde d'apt	84400
lagarde enval	19150
lagarde fimarcon	32700
lagarde hachan	32300
lagarde pareol	84290
lagarde sur le ne	16300
lagardelle	46220
lagardelle sur leze	31870
lagardere	32310
lagardiolle	81110
lagarrigue	47190
lagarrigue	81090
lageon	79200
lagery	51170
lagesse	10210
lagleygeolle	19500
laglorieuse	40090
lagnes	84800
lagney	54200
lagnicourt marcel	62159
lagnieu	01150
lagny	60310
lagny le sec	60330
lagny sur marne	77400
lagor	64150
lagorce	07150
lagorce	33230
lagord	17140
lagos	64800
lagrace dieu	31190
lagrand	05300
lagrange	40240
lagrange	65300
lagrange	90150
lagrasse	11220
lagraulas	32190
lagraulet du gers	32330
lagraulet st nicolas	31480
lagrauliere	19700
lagrave	81150
lagruere	47400
laguenne	19150
laguepie	82250
laguian mazous	32170
laguinge restoue	64470
laguiole	12210
lagupie	47200
lahage	31370
laharie	40110
laharmand	52000
lahas	32130
lahaye st romain	80290
lahaymeix	55260
lahayville	55300
laheycourt	55800
lahitere	31310
lahitte	32810
lahitte	65130
lahitte toupiere	65700
lahonce	64990
lahontan	64270
lahosse	40250
lahourcade	64150
lahoussoye	80800
laifour	08800
laigne	53200
laigne en belin	72220
laignelet	35133
laignes	21330
laigneville	60290
laigny	02140
laille	35890
lailly	89190
lailly en val	45740
laimont	55800
lain	89560
laines aux bois	10120
lains	39320
lainsecq	89520
lainville	78440
lair	15320
laire	25550
laires	62960
lairiere	11330
lairoux	85400
laissac	12310
laissaud	73800
laissey	25820
laitre sous amance	54770
laives	71240
laix	54720
laiz	01290
laize	71870
laize la ville	14320
laizy	71190
lajo	48120
lajoux	39310
lalacelle	61320
lalande	89130
lalande de pomerol	33500
lalande en son	60590
lalandelle	60850
lalandusse	47330
lalanne	32500
lalanne	65230
lalanne arque	32140
lalanne trie	65220
lalaye	67220
lalbarede	81220
lalbenque	46230
laleu	61170
laleu	80270
lalevade d'ardËche	07380
lalheue	71240
lalinde	24150
lalizolle	03450
lallaing	59167
lalleu	35320
lalley	38930
lalleyriat	01130
lalobbe	08460
laloeuf	54115
lalongue	64350
lalonquette	64450
laloubere	65310
lalouret laffiteau	31800
lalouvesc	07520
laluque	40465
lama	20218
lamadeleine val des anges	90170
lamagdelaine	46090
lamagistere	82360
lamaguere	32260
lamaids	03380
lamaire	79600
lamalou les bains	34240
lamancine	52310
lamanere	66230
lamanon	13113
lamarche	88320
lamarche en woevre	55210
lamarche sur saone	21760
lamargelle	21440
lamargelle aux bois	52160
lamaronde	80590
lamarque	33460
lamarque pontacq	65380
lamarque rustaing	65220
lamasquere	31600
lamastre	07270
